accidentId;roadmain;road;rseg;rdist;rway;year;month;day;dead;injr;severlvl;poldis;disname;hour;wkday;acctype;acclass;partnum;spdlim;urbmrk;surface;brightness;weather;accloc;roadnum;municipality;munidesc;spdtype;spddiropp;spddirmeas;Urban;roadtype;avg;hevavg;rwid;X;Y;roadwork;pavement;temperature;intersection;railroad;address;privacy;wintmaint;Tienverkas;action;Luovpvm;lightown;cross-sec;coatwidth;roadcoat;vision150;vision300;vision460;frameroad
8119303;2;;;;;2017;1;2017-01-10 00:00:00;0;1;2;5500;Helsingin poliisilaitos;9;Tiistai;62;9;2;40;1;2;2;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;385436;6671613;E;1;2;4;-1;LôNNROTINKATU X FREDRIKINKATU           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119306;2;;;;;2017;1;2017-01-13 00:00:00;0;0;0;5500;Helsingin poliisilaitos;12;Perjantai;6;6;3;50;1;5;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384412;6671555;E;1;-2;0;-1;PORKKALANKATU                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119309;2;;;;;2017;1;2017-01-27 00:00:00;0;3;2;5500;Helsingin poliisilaitos;20;Perjantai;39;2;2;60;1;6;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;383822;6676437;E;1;0;2;-1;HAKAMéENTIE X KIVIHAANTIE               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119311;2;;;;;2017;1;2017-01-07 00:00:00;0;1;2;5500;Helsingin poliisilaitos;2;Lauantai;69;9;2;30;1;6;4;5;2;;91;Helsinki;-1;-1;-1;K;-1;;;;385908;6672330;E;1;-6;0;-1;RAUTATIENTORI X LéNTINEN TEATTERIKUJA   ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119312;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;17;Lauantai;99;13;1;-1;-1;-1;2;-1;4;;257;Kirkkonummi;-1;-1;-1; ;-1;;;;358564;6684098;E;-1;-2;0;-1;KOSKENTIE 6                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119313;2;;;;;2017;1;2017-01-27 00:00:00;0;0;0;5500;Helsingin poliisilaitos;12;Perjantai;8;6;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384584;6674214;E;1;1;4;-1;MANNERHEIMINTIE X NORDENKIôLDINKATU     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119328;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Lauantai;11;2;2;30;1;4;4;2;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;385368;6672566;E;1;-2;4;-1;TôôLôNLAHDENKATU X MANNERHEIMINTIE      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119348;2;;;;;2017;1;2017-01-08 00:00:00;0;0;0;5500;Helsingin poliisilaitos;1;Sunnuntai;9;13;2;40;1;2;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386173;6672386;E;1;-1;0;-1;KAISANIEMENKATU 13                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119368;2;;;;;2017;1;2017-01-16 00:00:00;0;0;0;5500;Helsingin poliisilaitos;12;Maanantai;5;3;2;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;391007;6674351;E;1;-3;0;-1;HERTTONIEMI                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119377;2;;;;;2017;1;2017-01-13 00:00:00;0;0;0;5500;Helsingin poliisilaitos;3;Perjantai;40;4;3;50;1;4;4;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387095;6674219;E;1;-1;2;-1;HéMEENTIE X ALEKSIS KIVEN KATU          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119386;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Lauantai;6;6;3;40;1;4;1;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387215;6671534;E;1;-2;1;-1;KANAVAKATU 14                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119405;2;;;;;2017;1;2017-01-28 00:00:00;0;4;2;5500;Helsingin poliisilaitos;20;Lauantai;20;5;3;50;1;3;4;4;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385365;6679415;E;1;4;0;-1;PAKILANTIE 40                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119410;2;;;;;2017;1;2017-01-31 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Tiistai;7;6;2;-1;1;1;1;2;4;;91;Helsinki;-1;-1;-1;K;-1;;;;391109;6674627;E;1;1;0;-1;LINNANRAKENTAJANTIE 4                   ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119417;2;;;;;2017;1;2017-01-28 00:00:00;0;1;2;5500;Helsingin poliisilaitos;16;Lauantai;64;9;2;30;1;-1;4;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;383341;6679580;E;1;10;0;-1;KANTELETTARENTIE 1                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119427;2;;;;;2017;1;2017-01-09 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;15;Maanantai;21;5;2;40;1;4;1;1;1;;638;Porvoo;-1;-1;-1;K;-1;;;;428736;6695577;E;1;0;0;-1;ITéTUULENTIE                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119437;2;;;;;2017;1;2017-01-03 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;1;Tiistai;89;1;1;50;1;4;3;5;1;;444;Lohja;-1;-1;-1;K;-1;;;;336277;6681584;E;1;-5;0;-1;OJAMONHARJUNTIE                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119446;2;;;;;2017;1;2017-01-24 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;-1;Tiistai;96;13;2;30;1;4;2;2;1;;638;Porvoo;-1;-1;-1;K;-1;;;;428316;6695513;E;1;-5;0;-1;JOUKAHAISENTIE 3                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119448;2;;;;;2017;1;2017-01-21 00:00:00;0;0;0;5500;Helsingin poliisilaitos;7;Lauantai;4;13;2;30;1;7;4;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385151;6671750;E;1;-2;5;-1;RUOHOLAHDENKATU 2                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119455;2;;;;;2017;1;2017-01-08 00:00:00;0;0;0;5500;Helsingin poliisilaitos;1;Sunnuntai;40;4;2;40;1;4;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385828;6671596;E;4;-1;1;-1;YRJôNKATU X UUDENMAANKATU               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119459;2;;;;;2017;1;2017-01-20 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;12;Perjantai;59;8;2;40;1;6;1;2;1;;106;HyvinkÑÑ;-1;-1;-1;K;-1;;;;381805;6721692;E;1;-5;2;-1;TALONPOJANKATU X UUDENMAANKATU          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119468;2;;;;;2017;1;2017-01-28 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Lauantai;4;3;2;-1;-1;1;1;-1;4;;91;Helsinki;-1;-1;-1; ;-1;;;;391060;6674649;E;1;10;0;-1;INSINôôRINKATU 1                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119469;2;;;;;2017;1;2017-01-26 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;8;Torstai;29;5;2;50;0;2;3;4;1;;92;Vantaa;-1;-1;-1;E;-1;;;;387788;6686358;E;1;1;0;-1;TIKKURILANTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119482;2;;;;;2017;1;2017-01-31 00:00:00;0;1;2;5500;Helsingin poliisilaitos;19;Tiistai;69;9;2;40;1;6;4;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;387799;6678700;E;1;0;2;-1;JOKINIEMENTIE X OTTO BRANDTIN TIE       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119483;2;;;;;2017;1;2017-01-06 00:00:00;0;2;2;5500;Helsingin poliisilaitos;13;Perjantai;81;1;1;40;1;4;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;393392;6679702;E;1;-17;0;-1;KONTULANKAARI                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119492;2;;;;;2017;1;2017-01-15 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Sunnuntai;4;3;2;30;1;2;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385936;6672165;E;1;-1;4;-1;KAIVOKATU 2-4                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119499;2;;;;;2017;1;2017-01-27 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Perjantai;52;4;2;60;1;6;4;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;390505;6689083;E;1;1;0;-1;KOIVUKYLéNVéYLé X ILOLANTIE             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119500;2;;;;;2017;1;2017-01-13 00:00:00;0;2;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Perjantai;13;2;2;40;1;2;4;2;1;;92;Vantaa;-1;-1;-1;K;-1;;;;387631;6685427;E;1;2;4;-1;TASETIE X RéLSSITIE                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119504;2;;;;;2017;1;2017-01-19 00:00:00;0;1;2;5500;Helsingin poliisilaitos;17;Torstai;60;9;2;30;1;2;4;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;386282;6673073;E;1;1;4;-1;SILTASAARENKATU                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119506;2;;;;;2017;1;2017-01-18 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Keskiviikko;95;8;2;30;1;4;4;2;2;;245;Kerava;-1;-1;-1;K;-1;;;;395459;6697690;E;1;0;0;-1;PUUVALONKATU                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119512;2;;;;;2017;1;2017-01-23 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Maanantai;31;2;2;40;1;2;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;382477;6676136;E;1;1;2;-1;ULVILANTIE 1 KOHD.                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119538;2;;;;;2017;1;2017-01-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;7;Maanantai;40;4;2;50;1;1;4;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;387949;6686235;E;1;-3;2;-1;RéLSSITIE X TIKKURILANTIE               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119539;2;;;;;2017;1;2017-01-10 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Tiistai;30;2;2;60;1;2;4;4;1;;91;Helsinki;-1;-1;-1;K;-1;;;;395165;6679547;E;1;1;1;-1;LéNSIMéENTIE X AARTEENETSIJéNTIE        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119571;2;;;;;2017;1;2017-01-12 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Torstai;96;13;2;40;1;4;2;2;4;;91;Helsinki;-1;-1;-1;K;-1;;;;384205;6670777;K;3;-2;0;-1;MALAGANKATU 7 TYôMAA PP                 ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119572;2;;;;;2017;1;2017-01-04 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Keskiviikko;96;13;2;40;1;4;4;5;5;;91;Helsinki;-1;-1;-1;K;-1;;;;385501;6675340;E;1;-13;0;-1;RATAPIHANTIE 7, YLIKULKUSILLAN ALLA     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119576;2;;;;;2017;1;2017-01-27 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Perjantai;99;13;1;-1;1;6;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387355;6675636;E;1;1;0;-1;TOUKOLANKATU X ROOMANKATU               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119601;2;;;;;2017;1;2017-01-06 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Perjantai;8;1;1;40;1;-1;3;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;382641;6670813;E;-1;-16;0;-1;MERIPUISTOTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119606;2;;;;;2017;1;2017-01-17 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;13;Tiistai;52;4;2;50;1;6;1;2;1;;224;Karkkila;-1;-1;-1;K;-1;;;;348236;6714004;E;1;-4;2;-1;YRITTéJéNTIE X HELSINGINTIE             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119619;2;;;;;2017;1;2017-01-10 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Tiistai;8;6;2;40;1;2;2;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386803;6674895;E;1;2;4;-1;STURENKATU 32                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119625;2;;;;;2017;1;2017-01-12 00:00:00;0;0;0;5500;Helsingin poliisilaitos;21;Torstai;89;1;1;50;1;4;4;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387353;6682665;E;1;-2;0;-1;LAAMANNINTIE                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119628;2;;;;;2017;1;2017-01-10 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Tiistai;93;1;1;40;1;2;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;389586;6681202;E;1;4;2;-1;KIRKONKYLéNTIE X NOTKOKUJA              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119640;2;;;;;2017;1;2017-01-01 00:00:00;0;0;0;5500;Helsingin poliisilaitos;4;Sunnuntai;8;6;2;50;1;2;4;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;391221;6674459;E;1;4;4;-1;LINNANRAKENTAJANTIE                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119645;2;;;;;2017;1;2017-01-05 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;9;Torstai;80;13;0;40;1;4;4;1;1;;224;Karkkila;-1;-1;-1;K;-1;;;;347224;6714741;E;1;-18;0;-1;TAMMELANTIE                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119653;2;;;;;2017;1;2017-01-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Maanantai;96;13;2;40;1;5;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386229;6674105;E;1;0;0;-1;LéNTINEN BRAHENKATU 4                   ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119663;2;;;;;2017;1;2017-01-14 00:00:00;0;1;2;5530;LÑnsi-Uudenmaan poliisilaitos;18;Lauantai;62;9;2;50;1;2;4;2;2;;49;Espoo;-1;-1;-1;K;-1;;;;372519;6671972;E;1;1;4;-1;FINNOONTIE X PORTTI                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119716;2;;;;;2017;1;2017-01-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;12;Keskiviikko;99;13;0;-1;-1;-1;1;-1;4;;91;Helsinki;-1;-1;-1; ;-1;;;;393913;6679283;E;-1;1;0;-1;KEINULAUDANKUJA 4                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119732;2;;;;;2017;1;2017-01-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Tiistai;81;1;1;30;1;4;1;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386171;6673565;E;1;-4;0;-1;SUONIONKATU X KOLMAS LINJA              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119739;2;;;;;2017;1;2017-01-03 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;15;Tiistai;53;4;2;40;1;5;1;5;1;;92;Vantaa;-1;-1;-1;K;-1;;;;391309;6685263;E;1;-5;5;-1;TIKKURILANTIE 48                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119744;2;;;;;2017;1;2017-01-16 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;1;Maanantai;99;13;2;40;1;-1;3;-1;4;;49;Espoo;-1;-1;-1;K;-1;;;;369068;6670973;E;1;;0;-1;RISTIAALLOKONKATU 2                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119750;2;;;;;2017;1;2017-01-16 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;14;Maanantai;99;13;1;40;1;-1;1;-1;-1;;257;Kirkkonummi;-1;-1;-1;K;-1;;;;357655;6667645;E;1;-5;0;-1;ASEMATIE 4                              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119753;2;;;;;2017;1;2017-01-19 00:00:00;0;1;2;5500;Helsingin poliisilaitos;15;Torstai;96;9;2;20;1;2;1;2;4;;91;Helsinki;-1;-1;-1;K;-1;;;;385709;6671917;E;4;5;0;-1;KALEVANKATU 2                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119771;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Lauantai;20;5;2;40;1;4;1;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;396978;6675951;E;1;-3;1;-1;TYYNYLAAVANTIE 7                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119779;2;;;;;2017;1;2017-01-14 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Lauantai;99;13;2;30;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;385608;6671851;E;1;-1;0;-1;KALEVANKATU 7                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119790;2;;;;;2017;1;2017-01-20 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;20;Perjantai;41;8;2;40;1;2;2;1;3;;92;Vantaa;-1;-1;-1;K;-1;;;;380116;6682142;E;1;1;2;-1;RAJATORPANTIE X SAHATIE                 ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119803;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Lauantai;96;13;0;30;1;4;1;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;380958;6679937;E;1;-1;0;-1;AJOMIEHENTIE 1                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119814;2;;;;;2017;1;2017-01-12 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;17;Torstai;53;4;2;50;1;4;4;5;1;;92;Vantaa;-1;-1;-1;K;-1;;;;392612;6689078;E;1;-2;4;-1;KOIVUKYLéN PUISTOTIE X ASOLANVéYLé      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119819;2;;;;;2017;1;2017-01-26 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;16;Torstai;10;2;2;50;1;-1;1;-1;1;;49;Espoo;-1;-1;-1;K;-1;;;;377977;6672879;E;1;2;0;-1;MERITUULENTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119831;2;;;;;2017;1;2017-01-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;7;Keskiviikko;4;3;2;50;1;2;4;4;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386513;6674517;E;1;2;0;-1;TEOLLISUUSKATU                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119835;2;;;;;2017;1;2017-01-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;23;Tiistai;81;1;1;40;1;6;4;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;393559;6677803;K;1;-4;0;-1;MYLLYPURONTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119863;2;;;;;2017;1;2017-01-13 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;20;Perjantai;59;1;1;40;1;5;4;2;1;;186;JÑrvenpÑÑ;-1;-1;-1;K;-1;;;;395116;6706154;E;1;3;1;-1;SEUTULANTIE X BJARNENKUJA               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119866;2;;;;;2017;1;2017-01-26 00:00:00;0;1;2;5500;Helsingin poliisilaitos;10;Torstai;20;8;2;40;1;2;1;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;386028;6677862;E;1;3;0;-1;ASESEPéNTIE 19                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119869;2;;;;;2017;1;2017-01-18 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;17;Keskiviikko;99;13;1;40;1;-1;2;-1;1;;49;Espoo;-1;-1;-1;K;-1;;;;376042;6675579;E;1;3;0;-1;MANKKAANTIE 13                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119874;2;;;;;2017;1;2017-01-19 00:00:00;0;0;0;5500;Helsingin poliisilaitos;8;Torstai;2;3;2;30;1;2;2;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386315;6671548;E;1;2;4;-1;UNIONINKATU 14                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119879;2;;;;;2017;1;2017-01-31 00:00:00;0;0;0;5500;Helsingin poliisilaitos;7;Tiistai;32;2;2;30;1;2;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387924;6674603;E;1;1;0;-1;AGROKSENKUJA                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119890;2;;;;;2017;1;2017-01-24 00:00:00;0;1;2;5500;Helsingin poliisilaitos;8;Tiistai;79;9;2;30;1;1;2;1;4;;91;Helsinki;-1;-1;-1;K;-1;;;;383350;6674615;E;5;2;0;-1;ZAIDANKATU                              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119894;2;;;;;2017;1;2017-01-13 00:00:00;0;1;2;5500;Helsingin poliisilaitos;21;Perjantai;63;9;2;40;1;2;4;6;2;;91;Helsinki;-1;-1;-1;K;-1;;;;386470;6681665;E;1;0;5;-1;YHDYSKUNNANTIE 82                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119896;2;;;;;2017;1;2017-01-19 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Torstai;96;13;2;-1;1;5;3;2;4;;91;Helsinki;-1;-1;-1;K;-1;;;;393834;6679367;E;1;1;0;-1;KONTUKANKAARI 1                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119914;2;;;;;2017;1;2017-01-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;20;Torstai;13;2;2;40;1;4;4;1;4;;91;Helsinki;-1;-1;-1;K;-1;;;;385441;6675330;K;1;-17;0;-1;RATAPIHANTIE 6                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119941;2;;;;;2017;1;2017-01-20 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Perjantai;10;2;2;40;1;7;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;380748;6679986;E;1;-1;2;-1;KONALANTIE X KYTTéLéNTIE                ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119946;2;;;;;2017;1;2017-01-17 00:00:00;0;0;0;5500;Helsingin poliisilaitos;24;Tiistai;5;3;2;40;1;4;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;395332;6679420;E;1;1;0;-1;MELLUNMéENRAITIO 2                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119977;2;;;;;2017;1;2017-01-07 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;19;Lauantai;99;13;1;40;1;-1;2;-1;1;;444;Lohja;-1;-1;-1;K;-1;;;;341856;6685497;E;1;-2;0;-1;METSéKORVENTIE 7                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119982;2;;;;;2017;1;2017-01-20 00:00:00;0;1;2;5500;Helsingin poliisilaitos;22;Perjantai;62;9;2;30;1;2;4;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;383837;6674747;E;1;1;1;-1;PIHLAJATIE JALAVATIE                    ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119990;2;;;;;2017;1;2017-01-16 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Maanantai;10;2;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385661;6672153;E;1;-1;0;-1;KAIVOKATU 3                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8119997;2;;;;;2017;1;2017-01-14 00:00:00;0;3;2;5560;ItÑ-Uudenmaan poliisilaitos;21;Lauantai;20;5;2;40;1;5;4;2;1;;92;Vantaa;-1;-1;-1;K;-1;;;;391632;6687070;E;1;2;0;-1;TALKOOTIE 27                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120000;2;;;;;2017;1;2017-01-27 00:00:00;0;0;0;5500;Helsingin poliisilaitos;7;Perjantai;2;13;3;40;1;2;4;-1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385039;6675775;E;1;0;0;-1;PASILANKATU X RADIOKATU                 ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120007;2;;;;;2017;1;2017-01-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Tiistai;8;6;2;40;1;5;1;5;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384743;6672866;E;1;-4;0;-1;RUNEBERGINKATU X ETELéINEN HESPERIANKATU;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120009;2;;;;;2017;1;2017-01-13 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;-1;Perjantai;96;13;2;40;1;4;2;4;-1;;49;Espoo;-1;-1;-1;K;-1;;;;379565;6677370;E;1;1;0;-1;KIRJURINKUJA 1                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120019;2;;;;;2017;1;2017-01-02 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;19;Maanantai;4;3;2;30;1;6;4;5;1;;49;Espoo;-1;-1;-1;K;-1;;;;369354;6670341;E;1;-4;0;-1;PUOSUNRINNE                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120034;2;;;;;2017;1;2017-01-20 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Perjantai;96;1;1;-1;-1;2;1;2;4;;91;Helsinki;-1;-1;-1; ;-1;;;;382472;6670678;E;1;2;0;-1;HEIKKILéNTIE 12                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120035;2;;;;;2017;1;2017-01-30 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;-1;Maanantai;9;13;2;40;1;2;4;4;1;;92;Vantaa;-1;-1;-1;K;-1;;;;381108;6685092;E;1;3;4;-1;MARTINKYLéNTIE X KIVIVUORENTIE          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8120041;2;;;;;2017;1;2017-01-17 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Tiistai;24;1;1;50;1;1;4;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;395411;6678850;E;1;-1;2;-1;UNTAMALANTIE X LéNSIMéENTIE             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
